topics,sub_occ,obj_occ,sub_in_obj,subsumption,label
online social networks (osns); online social network,0.0014695416560204294,0.0023623820432980675,0.00022224488248475007,0.5078837409664533,2
multiobjective programming; rls algorithm,0.0005752577111239107,0.001840535964072738,0.0,0.49999999999999994,3
reference architectures; reference architecture,0.0004431721889963377,0.0026070650596983257,0.000486324095790159,0.6254916762721865,2
multiwavelets; fcm,0.0005449430011274185,0.009846506518384427,2.6146456762911773e-06,0.5006247892937868,3
relational databases; knowledge based systems,0.0061401723319085425,0.003530220156972456,5.75222048784059e-05,0.4990442361543555,1
communication channels; magnetostrictive devices,0.012278901106198203,1.8766249045447523e-05,0.0,0.49999999999999994,0
particle swarms; passive optical network (pon),0.000279328399253392,0.0010133774484541664,0.0,0.49999999999999994,3
multi-objective optimization; multiobjective optimisation,0.02114739733779104,0.0002923204178233172,1.5687874057747066e-05,0.4927124979488588,2
adaptive genetic algorithms; radiology information systems,0.0001089886002254837,0.00010610148498772256,0.0,0.49999999999999994,3
multiwavelets; wireless body area network,0.0005449430011274185,0.001883120913829715,0.0,0.49999999999999994,3
media access control (mac); software projects,0.0013121938755624462,0.006193583963807124,0.0,0.49999999999999994,3
model-driven architectures; computation independent model,4.11413921380965e-05,8.372634189507358e-05,0.0,0.49999999999999994,0
long-term evolution; long term evolution (lte),0.009689880516735885,0.005572854187688475,0.02019029391232047,0.28755510522669325,2
structured p2p systems; dht,0.0001443557618880579,0.003081273737500596,0.00016472267760634418,0.6493543004272383,1
soa; architectural pattern,0.015596196514385773,0.00049874915732324,7.582472461244414e-05,0.4797152315107121,1
swarm intelligence; particle swarm optimization algorithms,0.007082815457037561,0.0004034743544771218,6.536614190727944e-05,0.4789501576164634,0
pseudo relevance feedback; natural language processing,0.0005723705958861496,0.03805578772773926,2.3531811086620595e-05,0.5055827175417668,1
signal receivers; communication channels,0.00012703307046149092,0.012278901106198203,0.0,0.49999999999999994,1
sequential consistency; concurrent program,0.0005167936275592472,0.0005406123282707768,2.091716541032942e-05,0.5002454917675877,1
information and communication technologies (ict); information communications technology,0.006472912363060516,0.000311808445678205,2.6146456762911773e-06,0.4989009032816937,0
radial basis functions; rbf neural network,0.004017420853344651,0.004983882679185199,0.0001960984257218383,0.5013061933554217,2
pi control; tuning method,0.0043581004514004675,0.0033151300717592495,0.00011242976408052062,0.49888006270502583,0
precoding matrix; microelectromechanical systems (mems),0.0007557024134839831,0.0018333181759783352,0.0,0.49999999999999994,3
unequal error protections; unequal error protection (uep),5.7742304755223155e-06,0.000762920201578386,0.0,0.49999999999999994,2
folksonomy; architectural design decisions,0.0007362143856290952,0.00023313455544921347,0.0,0.49999999999999994,3
long-term evolution; 3rd generation partnership project (3gpp),0.009689880516735885,0.0009491391344139806,0.0011739759086547385,0.3461131970537086,0
kernel parameter; optical materials,0.0006308346794508129,0.001424069591025691,0.0,0.49999999999999994,3
pattern languages; penalty functions,0.000476374014230591,0.0015366670852983762,0.0,0.49999999999999994,3
common-sense knowledge; commonsense knowledge,0.000565874586601187,0.0010364743703562555,5.490755920211472e-05,0.5060695136251881,2
neural network; telecommunications industry,0.369002920317063,0.0022620547887858672,5.490755920211472e-05,0.49667092309755606,3
online algorithm; online algorithms,0.0036767412552888346,0.0019711779285814307,0.0018197933906986595,0.44091714093518963,2
frequent itemset mining; intelligent agent,0.0008524207739489818,0.0035193934748308513,0.0,0.49999999999999994,3
model-driven architectures; software development projects,4.11413921380965e-05,0.0023082486325900456,0.0,0.49999999999999994,1
p2p networks; computer communication networks,0.003328122090329175,0.0002677799383023474,2.6146456762911773e-06,0.49876420326578813,1
software architecture assessment; atam,4.330672856641736e-06,0.00024829191044745954,0.0,0.49999999999999994,0
antenna; moment method,0.15591504952124413,0.0026070650596983257,0.0015086505552200093,0.42147715917938855,0
activity diagrams; zero-forcing beamforming,0.0013165245484190878,0.00049874915732324,0.0,0.49999999999999994,3
pattern recognition systems; cache,0.0004843135811344342,0.03652706020934472,0.0,0.49999999999999994,3
ensemble learning; machine learning techniques,0.006937016137530622,0.02690430512188679,0.0008157694510028473,0.5120459187593442,1
component-based systems; software,0.0008300456308563328,1.0,0.0016001631538902004,0.765661472935852,1
software agents; multiagent system,0.004820760668251693,0.002163892870701988,0.00014119086651972356,0.495038419133253,1
refractometer; internet of things,0.0004770957930400313,0.08790832831697061,2.6146456762911773e-06,0.5007512568571358,3
vector space model (vsm); vector space models,0.0006034070846920819,0.0003334618099614137,1.8302519734038242e-05,0.4966218679786444,2
robotic manipulator; mobile service,0.0033468883393746223,0.002830094711815375,2.6146456762911773e-06,0.4999803171440639,3
variational approximation; bayesian approach,0.0006676453987322677,0.010735738011614865,5.75222048784059e-05,0.5111406676660261,1
particle swarm optimization algorithm; pso,0.009062654731332274,0.04427896462273343,0.009781389475005295,0.6184825928042129,2
wsn; transmission range,0.02977121055298362,0.0037749031733727138,0.0009386577977885327,0.4700340677116149,0
information visualization; gui,0.0037886169707520793,0.01991892980412367,6.275149623098826e-05,0.5018510852310067,1
information overloads; component based approach,2.8149373568171288e-05,0.0006005199694543208,0.0,0.49999999999999994,3
model driven architecture; software development life cycle,0.001860023991927626,0.0025110684780427672,4.183433082065884e-05,0.500804410606522,1
recurrent neural network (rnn); back-propagation neural network,0.005593785773162243,0.006762345665646072,8.366866164131767e-05,0.5003567080615136,1
cognitive processes; program comprehension,0.013687091563416208,0.001131749173202374,4.967826784953237e-05,0.49444558188170207,3
fair exchange; e-commerce systems,0.0005449430011274185,0.0008011744784787213,1.045858270516471e-05,0.5008454071470856,1
computer hardware description languages; architecture notation,7.217788094402894e-07,1.4435576188805787e-06,0.0,0.49999999999999994,0
quantum-behaved particle swarm optimization; particle swarms,0.0007354926068196549,0.000279328399253392,1.8302519734038242e-05,0.4944101951515439,1
business models; architecture viewpoint,0.020029361961968032,3.103648880593245e-05,5.229291352582355e-06,0.4773064932267327,3
on-line algorithms; robot arm,0.0004229623823320096,0.006352375301883988,2.6146456762911773e-06,0.5007950629712847,3
networks-on-chip; multiprocessor system on chips,0.001525840403156772,0.00011043215784436429,7.843937028873533e-06,0.4909680571493533,0
orthogonal space-time block codes; space time block code,0.0006582622742095439,0.0014753158864959516,0.00015949338625376183,0.5184937761709765,1
closed loop control; control system,0.01249543474903029,0.17790476272965197,0.015159715631136246,0.6557004857573074,1
information retrieval; vector space model (vsm),0.03864042856338589,0.0006034070846920819,0.000590909922841806,0.3670914679819599,0
product information model (pim); product information model,1.4435576188805787e-06,0.00012053706117652834,7.843937028873533e-06,0.991120528349319,2
peer to peer (p2p) network; peer-to-peer architectures,0.0005240114156536501,0.00011764994593876717,0.0,0.49999999999999994,0
space time block codes; orthogonal space time block coding,0.0017986727931252012,0.00030892133044044387,3.6605039468076484e-05,0.4864894949837984,0
geographical information system (gis); geographic information system,0.0032364561815302582,0.01647893199833125,0.00016995196895892652,0.5058235182330025,2
image analysis; e-commerce systems,0.03719614916569587,0.0008011744784787213,0.0,0.49999999999999994,3
field programmable gate arrays; logic gate,0.006441875874254583,0.002552931648990304,3.6605039468076484e-05,0.49880558750839776,0
wireless mesh networks; wireless mesh network (wmn),0.004342943096402221,0.0007809646718143932,0.00025100598492395305,0.4636511081640684,2
smart transportation; smart transportation systems,0.0010097685544069649,0.00013136374331813267,0.00047848015876128546,0.06531368509009361,2
decision tree; scorm,0.036976728407626024,0.001050188167735621,7.843937028873533e-06,0.49899895928812,3
network life-time; limited energy resource,0.0008784048110888322,0.00015879133807686366,1.3073228381455886e-05,0.49073940213309364,0
e-commerce; management science,0.04393539790943986,0.003772737836944393,7.843937028873531e-05,0.49737699045020956,0
incentive mechanisms; peer to peer (p2p) network,0.001398807332695281,0.0005240114156536501,1.5687874057747066e-05,0.49742038392039156,1
concept lattices; formal concept analysis (fca),0.0007289965975346923,0.0008798483687077128,0.0004026554341488413,0.5130487660802007,1
intelligent robots; robotic hand,0.0012616693589016259,0.0016774139531392327,1.3073228381455886e-05,0.5003541548112662,0
near field communication; near field communications,0.0019018871628751627,0.0001356944161747744,2.614645676291177e-05,0.4754393314455473,2
peer-to-peer network; unstructured p2p network,0.00206933984666531,0.00013858153141253556,3.137574811549413e-05,0.4710010681392566,0
back-propagation neural networks; radial basis function(rbf),0.001112261145347486,0.006994036663476405,2.091716541032942e-05,0.5021814977159422,0
sensor; sensor nodes,0.4595139830208753,0.03154534286658785,0.1142757039279822,0.034278853180206514,0
wireless sensor network; wsn,0.03061569176002876,0.02977121055298362,0.04872653682336238,0.4937684095198558,2
discrete wavelet transform (dwt); wavelet transforms,0.00725748592892211,0.005100810846314525,0.0004889387414664502,0.49606890246523877,1
rbfnn; radial basis,0.002607786838507766,0.024989425940441703,0.007558940650157794,0.8582584427644798,2
intelligent agents; semidefinite relaxation,0.005758351341714629,0.0011829954686726344,0.0,0.49999999999999994,3
elearning; learning outcomes,0.004407903189251848,0.039341275787352414,0.0004052700798251325,0.5112675684163328,0
mining software repositories; supply chain coordination,0.00020715051830936306,0.0008062269301448032,0.0,0.49999999999999994,3
software architecture; design pattern,0.014405261478809295,0.003928642059783495,0.00031898677250752366,0.49185045426683877,0
radar; hardware,0.1407800696660907,0.35899473534536397,0.014796279882131773,0.5088187864557553,1
optical ofdm; orthogonal frequency-division multiplexing (ofdm),0.0010436921584506586,0.0146651018502078,0.0010798486643082562,0.6325594041231966,1
fcm; fuzzy c-means clustering,0.009846506518384427,0.0037561369243272664,0.003422571190265151,0.4222210672368765,2
file systems; autonomous robots,0.003956069654542226,0.0038658473033621903,0.0,0.49999999999999994,3
publish/subscribe; architectural patterns,0.003405352422939286,0.0006279475642130518,1.5687874057747066e-05,0.4971911302145281,1
bayesian model; naive bayes,0.007648690043638748,0.016163514658605844,0.0001385762208434324,0.5013173036408543,0
hybrid algorithms; particle swarms,0.0014579931950693846,0.000279328399253392,5.229291352582355e-06,0.4979172767443025,1
e commerces; transmission ranges,2.598403713985042e-05,0.0005868061720749554,0.0,0.49999999999999994,3
wireless mesh network (wmn); opportunistic routing,0.0007809646718143932,0.0010826682141604341,1.3073228381455886e-05,0.5006429105645958,0
geometric modelling; cad,0.0005398905494613365,0.05877589201034165,0.00025100598492395305,0.5635023542844247,1
asynchronous transfer mode; stereo images,0.0029802247041789552,0.0031390160422558188,0.0,0.49999999999999994,3
multiagent system; multiagent systems,0.002163892870701988,0.004143732144996702,0.0014642015787230593,0.5446054172057775,2
electronic publishing; channel estimation errors,0.001416851802931288,0.001199596381289761,0.0,0.49999999999999994,3
wave-front sensing; wavefront sensing,0.00013785975260309526,0.00112236604867965,1.045858270516471e-05,0.5091322326179779,2
graphics processors; training algorithm,0.0006315564582602532,0.006436823422588501,0.0,0.49999999999999994,3
multiagent system; agent-based simulation,0.002163892870701988,0.0035446557331612616,3.137574811549413e-05,0.5007792464227934,0
feedback system; computer system,0.006031905510492499,0.015117657163726862,4.183433082065884e-05,0.5005752898026805,1
satisfiability problem; system calls,0.0022173045026005695,0.0017993945719346415,0.0,0.49999999999999994,3
multichip modules; component model semantics,0.000471321562564509,0.0,0.0,0.49999999999999994,3
ocl; specific absorption rate,0.0019119920662073267,0.003445050257458502,0.0,0.49999999999999994,3
pki; software development life cycle,0.004167550845708232,0.0025110684780427672,0.0,0.49999999999999994,3
subbands; filter banks,0.004726929423024456,0.004177655749040395,0.0007582472461244414,0.49708960972718524,0
file sharing; p2p systems,0.004539988711379421,0.002406410550673925,0.0011948930740650681,0.4678027684074114,1
backpropagation; fuzzy clustering techniques,0.01672578035115983,0.00017539225069399032,0.0,0.49999999999999994,3
ambient intelligent; telecommunication systems,0.0003904823359071966,0.003029305663220895,0.0,0.49999999999999994,1
computer network; parallel and distributed processing,0.012302719806909734,0.00026344926544570564,2.6146456762911773e-06,0.49866307851738384,0
binary decision; binary decision diagrams (bdd),0.0042750958883148345,0.00012847662808037152,0.0004680215760561207,0.015059553187210972,1
privacy; vehicle mobility,0.1347178494456017,0.000690742320634357,6.798078758357061e-05,0.4864983626263244,3
iot; internet,0.09164136831939579,0.5386173316414838,0.23358460078282492,0.7919827499153342,1
simulated annealing (sa); genetic algorithm,0.004672074233506994,0.12331590959287345,0.004115452294482313,0.6169685168042492,1
network-induced delays; feedback systems,0.0004944184844665983,0.003102205322974364,5.229291352582355e-06,0.5012252362051155,1
space time code; space time codes,0.0006597058318284245,0.0011757776805782314,0.0005752220487840591,0.5527391892590612,2
clustered wireless sensor networks; wsn,0.00010971037903492399,0.02977121055298362,6.275149623098826e-05,0.5781482622257477,1
public-key cryptosystem; public-key cryptosystems,0.0017163900088490083,0.0013309601246078936,0.0005673781117551855,0.4867984901695058,2
moving objects detection; security systems,0.0002454047952096984,0.0064303274133035385,2.6146456762911773e-06,0.5014102999317851,1
peer-to-peer system; face recognition,0.0005918586237410373,0.02516120929708849,0.0,0.49999999999999994,3
ka band; ka-band,0.004835196244440499,0.004835196244440499,0.01751812603115089,0.49999999999999994,2
feature model; feature models,0.0019459156702510204,0.0012890969536603568,0.0013047081924692976,0.45288601231469733,2
cooperative diversity; co-operative diversity,0.0015179008362529286,6.496009284962605e-06,5.229291352582355e-06,0.40046533419226654,2
delay estimation; training algorithms,0.0030228096539359323,0.002855356970145785,0.0,0.49999999999999994,3
bayesian approaches; naive bayes,0.0016499863583805017,0.016163514658605844,3.6605039468076484e-05,0.5027484833217987,0
dijkstra algorithm; evaluation index,0.0017337127002755753,0.018082002734098133,1.8302519734038242e-05,0.5013169405257201,3
qo-stbc; space time block codes,0.00011331927308212544,0.0017986727931252012,9.151259867019121e-05,0.60375021106479,1
idle listening; wsn,0.0005074105030365235,0.02977121055298362,0.0003921968514436766,0.6047262909439562,1
privacy; question answering systems,0.1347178494456017,0.0010133774484541664,1.5687874057747066e-05,0.4978806298351035,3
software architecture patterns; service-oriented architecture,1.8044470236007236e-05,0.009139885063942385,2.6146456762911773e-06,0.5191932060754567,0
mobile agent systems; mobile agent technology,0.0004496681982813003,0.0008531425527584221,0.00020132771707442065,0.5291572542471686,2
mems; micro-electrical-mechanical systems,0.02538423894920554,5.6298747136342576e-05,0.00016472267760634418,0.10212169460019171,0
software development life cycle; software teams,0.0025110684780427672,0.0004994709361326803,5.229291352582355e-06,0.49884423933165756,0
inference algorithms; inference algorithm,0.0020931585473768395,0.0032155245960564897,0.0009883360656380651,0.5227374997518527,2
peer to peer; peer-to-peer systems,0.028469121580753338,0.0012515644555694619,0.004536410248365192,0.021945412046827983,2
low power; hardware,0.0837913019879232,0.35899473534536397,0.03506239851906469,0.5442800951687313,1
particle swarm optimization algorithms; quantum-behaved particle swarm optimization,0.0004034743544771218,0.0007354926068196549,2.091716541032942e-05,0.5032216105959456,0
particle swarm optimization; obstacle detection,0.05696783609269372,0.00306611638250235,2.3531811086620595e-05,0.49899784107359296,3
theoretical computer science; graph theory,0.0018975564900185209,0.015923162315062227,0.00018041055166409124,0.5115552511423122,0
correlation theory; communication channels,0.0004135792578092858,0.012278901106198203,0.0,0.49999999999999994,1
ofdm systems; orthogonal frequency-division multiplexing (ofdm),0.008187137035481202,0.0146651018502078,0.013645835784563654,0.6016170612536407,1
brain computer interfaces (bcis); brain-computer interfaces,0.0017495918340832617,0.004111973877381329,0.006340515765006105,0.7872347535023133,1
security requirements engineering; efficient algorithm,0.0001559042228391025,0.021073054120418693,0.0,0.49999999999999994,3
peer to peer (p2p) network; internet,0.0005240114156536501,0.5386173316414838,0.00039481149711996776,0.6037606434707752,1
path-planning; ebae,0.021156058683504324,7.2177880944028946e-06,0.0,0.49999999999999994,3
support vector machine (svms); least squares support vector machine,4.980273785137997e-05,0.002530556505897655,0.0,0.49999999999999994,0
robotic arm; robotic arms,0.0063877424635465615,0.0017358780367038962,0.0015687874057747065,0.4091971178800893,2
boosting; t-s fuzzy models,0.03188530068583422,0.00044894641947186,0.0,0.49999999999999994,3
precoding matrix; content based recommendation (cbr),0.0007557024134839831,6.496009284962605e-06,0.0,0.49999999999999994,3
network topology; electronic product codes,0.025428989235390838,1.515735499824608e-05,0.0,0.49999999999999994,3
database; computational linguistics,0.44218623914264227,0.004539266932569981,0.000530773072287109,0.48402735594353774,0
benchmark circuit; benchmark circuits,0.00029520753306107837,0.0038658473033621903,8.366866164131767e-05,0.5360412471545768,2
semantic concept; content-based image retrievals,0.0007196134730119686,1.299201856992521e-05,0.0,0.49999999999999994,1
haptic systems; haptic device,0.00024035234354361637,0.0023797047347246343,0.00011242976408052062,0.5578579393465222,2
path-planning; back propagation,0.021156058683504324,0.026796760079280186,9.412724434648238e-05,0.5001292735270821,3
peer-to-peer file sharing; p2p network,0.0005990764118354402,0.003300694495570444,3.6605039468076484e-05,0.5068938861011208,1
pattern recognition; conditional random fields (crfs),0.04487298858290279,0.000820662506333609,2.091716541032942e-05,0.496549055181999,0
computation time; vehicular network,0.031067525294738378,0.001823213272646171,2.3531811086620595e-05,0.49832360888138505,3
collaborative recommendation; collaborative filtering algorithms,0.00030964310924988417,0.0005290638673197322,1.5687874057747066e-05,0.5028898396372918,2
graphical models; bayesian,0.005612552022207691,0.1449064791196608,0.004719435445705575,0.611563144696082,1
ambient intelligent; smart environment,0.0003904823359071966,0.001568425352913749,2.091716541032942e-05,0.5055407013294441,0
descriptional complexity; binocular stereo,0.0002454047952096984,0.0010790593201132326,0.0,0.49999999999999994,3
distributed hash tables; architectural styles,0.0006575404954001036,0.0008899532720398768,0.0,0.49999999999999994,3
lyapunov stability; robot control,0.012154755150974474,0.006119962525244214,0.00027192315033428244,0.4969553227671616,3
software architecture assessment; ebae,4.330672856641736e-06,7.2177880944028946e-06,0.0,0.49999999999999994,0
image segmentation; near field communications,0.03361684804968148,0.0001356944161747744,0.0,0.49999999999999994,3
random forests; virtual reality,0.007077041226562038,0.05300093975600989,1.045858270516471e-05,0.5001767383482222,3
nlp; maximum entropy models,0.025543752066091843,0.00020209806664328104,2.3531811086620595e-05,0.4841113276250209,0
latent variable models; bayesian model,0.0014695416560204294,0.007648690043638748,5.229291352582354e-05,0.5039660024087335,1
haptic device; transmission range,0.0023797047347246343,0.0037749031733727138,0.0,0.49999999999999994,3
feedback systems; mutation strategy,0.003102205322974364,0.0009469737979856597,0.0,0.49999999999999994,3
extensible markup language (xml); hypertext markup language (html),0.002153787967369824,0.00046049488042290465,0.00016733732328263535,0.46063808553770996,0
multiprocessors; multiprocessor,0.0050769921456029965,0.013939714146720308,0.00459654709891989,0.5794436092016262,2
backpropagation network; backpropagation algorithm,0.0004576077651851435,0.0030155918658415293,6.536614190727944e-05,0.5166955623017975,1
superresolution methods; super resolutions,9.744013927443907e-05,2.8149373568171288e-05,0.0,0.49999999999999994,1
software development projects; dsdm,0.0023082486325900456,0.00019415849973943784,7.843937028873533e-06,0.49491283238499595,0
e-books; ebooks,0.004402850737585766,0.0042491118511749845,0.00035559181197560014,0.49959676046005314,2
communications systems; free-space optical communication,0.006546533801623425,0.0012032052753369624,1.5687874057747066e-05,0.4985320163734353,0
context-aware services; soa system,0.0008466465434734595,0.00014002508903141614,0.0,0.49999999999999994,3
bayesian frameworks; inference algorithms,0.00012486773403317007,0.0020931585473768395,0.0,0.49999999999999994,0
cae; topology optimization method,0.007827691188379938,0.0009794538444104727,3.3990393791785304e-05,0.49581242996576114,0
hardware; web service description,0.35899473534536397,0.0004128574789998455,1.8302519734038242e-05,0.493898224461479,3
online social network; online social networks (osns),0.0023623820432980675,0.0014695416560204294,0.00022224488248475007,0.4921162590335466,2
underwater vehicles; autonomous underwater vehicles (auv),0.006251326268562347,0.0004576077651851435,0.0016603000044448975,0.036608024727946276,1
rbf network; radial basis function(rbf),0.0024894151137595587,0.006994036663476405,0.004246184578296872,0.6515883912369318,1
requirements engineers; free riding,0.00047493045661171045,0.0018708506740692302,0.0,0.49999999999999994,3
composite structures; semantic technology,0.004370370691160952,0.0004944184844665983,0.0,0.49999999999999994,3
intra-cluster; wsn,0.003393803961988241,0.02977121055298362,0.0006327442536624649,0.5227970621323446,1
cognitive radios; gnu radio,0.00197045614977199,0.0007477628465801399,5.490755920211472e-05,0.4937187559269902,0
architectural styles; software architecture patterns,0.0008899532720398768,1.8044470236007236e-05,2.6146456762911773e-06,0.48117253487902506,2
hierarchical system; ahp,0.0016167845331462483,0.034773137702404824,4.706362217324119e-05,0.5038296398688737,0
architecture verification and validation; architecture-based testing,2.8871152377611577e-06,1.0826682141604342e-05,0.0,0.49999999999999994,0
p2p system; super-peer,0.0012775484927093122,0.0003601676259107044,0.00015164944922488828,0.4583707675356319,0
electronics packaging; electronic packaging,0.00032191334901036906,0.0010256476882146513,6.536614190727944e-05,0.5191756869003465,2
discrete cosine transforms (dct); dct coefficients,0.00010032725451220023,0.002824320481339853,3.921968514436766e-05,0.5516603950571002,0
sbar; architecture evaluation,0.0002670581594929071,0.00039914368162048,0.0,0.49999999999999994,1
cryptocurrency; bitcoin,0.0061264585345291766,0.008509772163301012,0.009540842072786507,0.5601945517079041,0
fuzzy expert system; fuzzy expert systems,0.0012378506581900964,0.0002973728694893992,0.00030068425277348537,0.394272406793304,2
software architecture; architectural styles,0.014405261478809295,0.0008899532720398768,0.0004523337019983737,0.43423006438084794,0
bittorrent; peer-to-peer technologies,0.0016680308286165088,0.00012558951284261034,2.091716541032942e-05,0.47887084856203843,1
parsing; parsing algorithm,0.01959629467630386,0.0007932349115748781,0.002876110243920295,0.02020911367364725,2
security systems; human tracking,0.0064303274133035385,0.0008112793818108854,5.229291352582355e-06,0.49922326690278157,0
autonomous underwater vehicles (auv); robot,0.0004576077651851435,0.20951362213147057,0.0001150444097568118,0.5345733355618281,1
cps; cyber-physical system,0.012513479219266297,0.0036731323612416334,0.005987538598706796,0.34107313953098295,2
classification approach; classification technique,0.005117411758931652,0.004091764070717001,0.00027453779601057364,0.49814430645172514,2
architecture assessment; medium access control,8.87787935611556e-05,0.008870661568021156,0.0,0.49999999999999994,3
wireless local area networks; wireless mesh network (wmn),0.0035944584710126417,0.0007809646718143932,1.5687874057747066e-05,0.49783198884762714,0
3d modeling; point clouds,0.006225342231422497,0.013625018585804343,0.0006065977968995531,0.5073037276768333,0
component based software engineering; component models,0.0009411995675101374,0.002586133474224557,0.00016995196895892652,0.5158377175781579,0
z formal specification; z notation,3.103648880593245e-05,0.0002923204178233172,1.3073228381455886e-05,0.5506656116450422,2
particle swarm optimisation; mutation strategy,0.002644597557789221,0.0009469737979856597,2.614645676291177e-05,0.4975559390202027,0
knowledge reduction; open geospatial consortium,0.0004482246406624197,0.000925320433702451,0.0,0.49999999999999994,3
client-server; architectural patterns,0.01443846330404355,0.0006279475642130518,4.444897649695002e-05,0.49066506269754134,1
reconstructed images; computer generated holograms,0.006672845093275476,0.0008964492813248395,0.00015164944922488828,0.4798038206933765,0
linear motors; architecture viewpoint,0.0009534698072706223,3.103648880593245e-05,0.0,0.49999999999999994,3
multi-hop routing; network life-time,0.0011165918182041278,0.0008784048110888322,4.967826784953237e-05,0.4983371130644859,1
networked control; medical imaging,0.006102639833817648,0.019638879626060837,0.0,0.49999999999999994,3
feedback systems; implicit feedback,0.003102205322974364,0.0011303056155834933,2.614645676291177e-05,0.4979720479666423,0
peer to peer; peer-to-peer network,0.028469121580753338,0.00206933984666531,0.0074988037996030965,0.03630898170263813,2
document-processing; document processing,0.0010177081213108082,0.0010177081213108082,0.003689265049246851,0.49999999999999994,2
backpropagation algorithm; neural network model,0.0030155918658415293,0.02458306447072682,0.00040788472550142365,0.5163763132192325,1
distributed database systems; distributed ledgers,0.0005196807427970084,0.0005846408356466344,0.0,0.49999999999999994,0
rational unified process; software development life cycle,0.0010761722048754716,0.0025110684780427672,3.3990393791785304e-05,0.5024890011105587,1
uep; image communication systems,0.0011931003720047984,2.6705815949290707e-05,0.0,0.49999999999999994,1
neural network model; neural network,0.02458306447072682,0.369002920317063,0.0890548317344775,0.9667356272013483,2
wireless mesh networks (wmn); wireless mesh networks,0.0003327400311519734,0.004342943096402221,0.001207966302446524,0.9616613091286556,2
archstudio; multiple classifiers,8.661345713283475e-06,0.0015944093900535994,0.0,0.49999999999999994,3
refractometer; business process modeling (bpm),0.0004770957930400313,9.455302403667792e-05,0.0,0.49999999999999994,3
architectural pattern; microservices architecture,0.00049874915732324,0.0003399578192463763,2.6146456762911773e-06,0.4996631876458856,0
erasure coding; wsn,0.0007383797220574161,0.02977121055298362,7.843937028873533e-06,0.5014286211768765,1
optical computing; optical filter,0.0011151482605852472,0.0022136956085533678,1.3073228381455886e-05,0.5008022934322948,1
daubechies; discrete wavelet transform (dwt),0.003520115253640292,0.00725748592892211,0.0009569603175225709,0.5193192159003577,1
semantic web applications; semantic description,0.0006452702556396187,0.001528727518394533,0.0,0.49999999999999994,0
public-key infrastructure; certificate authority,0.0029109339384726877,0.0007672508744350277,0.0006353588993387561,0.41591885326044714,0
peer-to-peer systems; internet,0.0012515644555694619,0.5386173316414838,0.0008576037818235062,0.5943141554128955,1
representational state transfer; image coding,0.0007102303484892448,0.004389136940206401,0.0,0.49999999999999994,3
back-propagation neural networks; gated recurrent unit,0.001112261145347486,0.003253778872956825,0.0,0.49999999999999994,0
machine learning algorithms; pattern recognition,0.032808455783108356,0.04487298858290279,0.001372688980052868,0.5015527446449757,0
web ontology language; owl,0.0018188825997895294,0.009515931823660775,0.005786210881632376,0.8550275010993977,2
relational database systems; functional dependency,0.000843037649426258,0.0007795211141955126,7.843937028873533e-06,0.499895533475388,0
discernibility; delay tolerant network,0.0013028107510397223,0.0009404777887006971,0.0,0.49999999999999994,3
haptics; haptic feedbacks,0.0026359362120759373,5.6298747136342576e-05,2.091716541032942e-05,0.4504571259772887,0
aspect oriented programming; aspect-oriented programming (aop),0.0020130410995289672,0.00079828736324096,0.002894412763654333,0.1983569400073859,2
proof system; programmable logic controller,0.002231740078789375,0.0038405850450317805,2.6146456762911773e-06,0.500067712477356,1
brain-computer interfaces; brain-computer interfaces (bci),0.004111973877381329,0.000970070719887749,0.0035166984346116335,0.11798567613945299,2
cyber-physical systems (cps); cyber-physical system,0.002902994371568844,0.0036731323612416334,0.00030068425277348537,0.5029964557590441,2
fuzzy clustering techniques; automata theory,0.00017539225069399032,0.0012862098384225959,0.0,0.49999999999999994,3
multicast protocol; ip multicast,0.0010725633108282701,0.0015294492972039732,0.00032944535521268835,0.5126514659444444,1
classification performances; k-nn classifier,0.0014385051672144969,0.0009938894205992785,2.091716541032942e-05,0.4991031707739162,0
motion planning; mobile robotics,0.009986531607415843,0.002199260032364562,0.00017779590598780007,0.49130145474441084,1
overlay networks; peer-to-peer technologies,0.002114090132850608,0.00012558951284261034,1.8302519734038242e-05,0.4811926589851112,1
analytic hierarchy process (ahp); pairwise comparison,0.010767496279230238,0.003123858687257573,0.001341313231937374,0.4579370768506896,0
peer-to-peer (p2p); internet,0.007748295519341507,0.5386173316414838,0.006403267261237093,0.6124258543265005,1
set-point tracking; pid controller,0.0011028780208247623,0.020809604854972987,0.0008209987423554297,0.5972458748148783,1
ground penetrating radar systems; ground-penetrating radar,3.608894047201447e-05,0.007136227088936142,0.00013334692949085004,0.9974708511563071,2
services selection; services composition,0.00032263512781980936,0.0011007126843964414,0.00017518126031150887,0.5528292494944566,1
knn; multicast transmissions,0.018553324296662642,0.00023529989187753435,0.0,0.49999999999999994,3
hierarchical system; hierarchical clustering,0.0016167845331462483,0.010827403920413781,7.843937028873533e-06,0.5005694143015921,0
gaussian kernel; support vector machines (svms),0.003094265756070521,0.00448802063709972,0.00015164944922488828,0.502100140542619,1
digital libraries; bibliographic data,0.007184586269168641,0.0014659327619732279,9.151259867019121e-05,0.4931450205466664,0
faam; privacy preserving,6.496009284962605e-05,0.014584262623550488,0.0,0.49999999999999994,3
finite state machine (fsm); business process management,0.001429122042691773,0.004725485865405575,2.6146456762911773e-06,0.5001760561864709,3
